name,image,originalPrice,price,promotionId,discount,ratingScore,review,location,description,brandName,inStock
Gigabyte GT 710 (2GB DDR5) Graphics Card,https://static-01.daraz.com.bd/p/2c2356ef0b5146498d550417dd536f48.jpg,7900.00,6500.00,null,-18%,4.9,9,Bangladesh,"['Model: Gigabyte GV-N710D5-2GL', 'Video Memory: 2 GB GDDR5', 'Clock: Base 5010 MHz', 'Resolution: 4096 X 2160', 'Dual-link DVI-I*1 / HDMI*1', 'Powered by NVIDIA GeForce GT 710 GPU ', 'Integrated with 2GB GDDR5 64bit memory interface', 'Core clock： 954MHz', 'Features Dual-link DVI-I / HDMI', 'Support PCI Express 2.0 x8 bus interface', 'Recommended system power supply requirement: 300W', '03 Years Warranty']",No Brand,True
COOLMOON GT8 Graphics Card Bracket ARGB Computer Shenguang Synchronous Horizontal Chassis Decoration Fixed GPU Support Bracket,https://static-01.daraz.com.bd/p/f24a4860873900b3cef4ff4038d0895b.jpg,1192.00,1167,null,-2%,4.8,5,China,[],No Brand,True
PELADN RX 580 8GB GDDR5 Graphics Cards GPU Mining Video Card RX580 8G Computer Gaming Video Card,https://static-01.daraz.com.bd/p/4dc3a474915acc91cc750ae1ed8e70f6.png,22199.00,11241,null,-49%,3,1,China,[],No Brand,True
"GT210 1G D2 64BIT Image Card, Dual-Screen Bright Image Card Supports Large and Small Chassis/All-In-One/Desktop",https://static-01.daraz.com.bd/p/1ee4fca1e7e5d21924f7f46203211471.jpg,4556.00,2793,null,-39%,5,6,China,['Graphics card'],No Brand,True
PELADN RX5500 XT Graphics Card for Amd Radeon 8GB GDDR6 Video Cards for AMD GPU Gaming Video Card,https://static-01.daraz.com.bd/p/eabc7f32037470b0e11ae21fee4791ad.png,32491.00,16735,null,-48%,5,2,China,[],No Brand,True
Desktop Graphics Card GT730 2G DDR3 64Bit Video Graphics Card Gaming Computer,https://static-01.daraz.com.bd/p/e459fb9dc7349530d3eb96789aa081e8.jpg,4686.00,3124.00,null,-33%,3,4,China,"['Feature:100% new brand and high qualitySuper low consumption and calorific value.  It has HDMI, VGA, DVI interfaces, support high definition video.  With dual cooler fan for good heat dissipation.Multi-phase power supply. Compact size, easy to install.Description:Item type: Graphics cardModel : GTX730  2GVideo memory type :DDR3Graphics card slots :PCI Express 2.0Number of assembly lines :48Core frequency :810MHzChip manufacturing process :28 nmType: game levelInterface: HDMI, VGA. DVI. PCI - EVideo memory width :64bitProduct size: As picture shownVideo storage frequency :1200MHz3DAPI: DirectX11Package Included:1 x Graphics card1 x CD driveNote:Transition: 1cm=10mm=0.39inchPlease allow 1-3mm error due to manual measurement. pls make sure you do not mind before you bid.Due to the difference between different monitors, the picture may not reflect the actual color of the item. Thank you!']",No Brand,True
RX580 8G AMD Gaming Graphics Card 8GB GDDR5 256BIT 2048SP 1206MHz/1500 MHz PCI-E3.0 X16 DVI DP HDMI-Compatible Interface,https://static-01.daraz.com.bd/p/89bd88f39c0c8ca3add8226dd0fbbf90.jpg,9983.00,9682,null,-3%,5,1,China,[],No Brand,True
New PCI-E pcie Riser 009 Express 1X 4x 8x 16x Extender PCI E USB Riser 009S Dual 6Pin Adapter Card SATA 15pin for BTC Miner,https://static-01.daraz.com.bd/p/33b89fa1c2bb38af57085de32eb97e58.jpg,800.00,620,null,-23%,4.5,30,Bangladesh,[],No Brand,True
GT610 Graphics Card DDR3 True 2GB 810MHZ Computer Video Card PCI-E 16X HDMI-Compatible+VGA+DVI Low Noise for Desktop PC,https://static-01.daraz.com.bd/p/2e47e8739f7709cf68da947658d81c9a.png,2502.00,2502.00,null,Not Available,Not Available,0,China,[],No Brand,True
Graphics card Parts connector by Mk daz,https://static-01.daraz.com.bd/p/63b8431a442cdf5641eb57aee6272295.jpg,23000.00,23000.00,null,Not Available,5,1,Bangladesh,"['Graphics card parts', 'non Barand product  ', 'easy to setup', 'Easy to connect', 'Low in cost', 'Make your computer fast', '7 days return', 'No warranty']",No Brand,True
Seed Tray 128 cells-Plant Seeds Grow Nursery Pots Tray Vegetable Plastic Nursery Tray Seedling Tray 128 Cell,https://static-01.daraz.com.bd/p/010e9219a3e4121ad6b8599d0e3918de.jpg,155.00,99.00,null,-36%,4.5,15,Bangladesh,"['Type:Nursery Trays & LidsPlace of Origin:Zhejiang, ChinaMaterial: PlasticPlastic Type: PSFinishing: Not CoatedThickness:0.5mmCell count: 8*16Size:11"" * 21""Hole Diameter:3CMPlastic type:PSShape:RectangleApplication:Seed plantingColor:BlackService life:3-4years']",No Brand,True
Adjustable Graphics Card GPU Support Bracket Brace Video Card Holder Stand,https://static-01.daraz.com.bd/p/d31f5b393e7f68ec620a3ccfb760daf8.jpg,848.00,707.00,null,-17%,4.5,2,China,[],No Brand,True
Asus GT 730 (2GB DDR5) Graphics Card with 2 Year's Replace Warranty,https://static-01.daraz.com.bd/p/b672be7b1dc46dfac5d33cd68f22128e.jpg,11000.00,10000.00,null,-9%,5,4,Bangladesh,"['Powered by NVIDIA GeForce GT 730', 'Video Memory: 2 GB GDDR3', 'Microsoft DirectX 11 &amp; OpenGL 4.4 support', 'Asus exclusive GPU Tweak II Utility', 'Auto Extreme Technology with Super Alloy Power II', 'Variety Connectivity: DVI-D/HDMI/D-sub/HDCP', 'Menufacturing Made in china', '02 Year&#39;s Replace Warranty']",ASUS,True
PELADN RX5500 XT for Amd Radeon 8GB GDDR6 Video Cards Gaming Card for AMD GPU Gaming Video Card,https://static-01.daraz.com.bd/p/eabc7f32037470b0e11ae21fee4791ad.png,29844.00,14623,null,-51%,5,2,China,[],No Brand,True
GT730 4G Graphics Card 128Bit GDDR3 Discrete Graphics Card HD Game Video Card Desktop Computers Graphics Card,https://static-01.daraz.com.bd/p/6636c899ca619fd9fac2354286efdad6.jpg,10051.00,4868,null,-52%,Not Available,0,China,[],No Brand,True
COOLMOON GT8 Graphics Card Bracket ARGB Computer Shenguang GPU,https://static-01.daraz.com.bd/p/757ef0d786d340ab62b6bfe06b69cb13.jpg,2016.00,1117,null,-45%,5,1,China,[],No Brand,True
88MM Graphics Video Card Fan Cooler T129215SU PLD09210S12HH for Gigabyte GeForce GTX 1050 1060 1070 Ti RX 480 470 G1 R9 380X GV-RX570 580,https://static-01.daraz.com.bd/p/e11552031c1b021ea4c7128dc76ebd9f.jpg,2124.00,1009,null,-53%,5,1,China,['Cooler for Computer'],No Brand,True
RX580 8G AMD Gaming Graphics Card 8GB GDDR5 256BIT 2048SP,https://static-01.daraz.com.bd/p/89bd88f39c0c8ca3add8226dd0fbbf90.jpg,12814.00,8372,null,-35%,Not Available,0,China,[],No Brand,True
Afox nvidia geforce gt610 2gb ddr3 গ্রাফিক্স কার্ড AF610-2048D3L7,https://static-01.daraz.com.bd/p/a8c079e04038139384bd7c2437b6bdef.jpg,5900.00,5650.00,null,-4%,Not Available,0,Bangladesh,"['AFOX NVIDIA Geforce GT610 2GB DDR3 Graphics', 'Card', '■ NVIDIA GeForce GT610', '■ Bus Standard --> PCI Express 2.0', '■ Video Memory --> DDR3 2048MB', '■ Memory Clock --> 1100 MHz', '■ Memory Interface --> 64 bit', '■ DVI Output --> Yes X 1', '■ HDMI Output --> Yes X 1', '■ D-Sub Output --> Yes X 1']",No Brand,True
Graphics Card Fan Bracket Companion Desktop Dual Fan Mount Black DIY Support,https://static-01.daraz.com.bd/p/4e969713c11dafef5da69ec9a4d6dbdd.jpg,918.00,656.00,null,-29%,5,3,China,[],No Brand,True
Graphics Card GTX550Ti 6GB GPU GDDR5 192Bit Video Card HDMI-Compatible Game Video Card,https://static-01.daraz.com.bd/p/6d5b86c6b0a7335adfdb950cfd4b07a8.png,11034.00,7074,null,-36%,Not Available,0,China,[],No Brand,True
GT210 1GB DDR2 64Bit Graphics Card PCIE 2.0 GPU HDMI-Compatible DVI VGA Desktop Video Card,https://static-01.daraz.com.bd/p/dbb57563961714639416dbd2607dc8c2.jpg,4107.00,2262,null,-45%,Not Available,0,China,['Model: GT210 1GB DDR2 64BitMemory Capacity: 1GBMemory Type: GDDR2Bus Width: 64 bitsInterface Type:PCI Express 2.0'],No Brand,True
For NVIDIA GeForce GTX750 TI 4GB GDDR5 128Bit PCI-ExpressX16 Video Graphics Card -,https://static-01.daraz.com.bd/p/fb26f71a64cae06d29cab5824c75a8b2.jpg,13079.00,13079.00,null,Not Available,1,1,China,"['Reasonable price', 'Durable and practical', 'Top Sales Item']",No Brand,True
PCI-E Riser 009S 1X 16x Extender PCI E USB Riser 009S Dual 6Pin Adapter Card SATA 15pin for BTC Miner r USB 3.0 Graphics Card,https://static-01.daraz.com.bd/p/8bbe4128e067835783ee2778f3fe5a29.jpg,805.00,630.00,null,-22%,4,25,Bangladesh,[],No Brand,True
PCI-E Riser 009S 1X 16x Extender PCI E USB Riser 009S Dual 6Pin Adapter Card SATA 15pin for BTC Miner r USB 3.0 Graphics Card,https://static-01.daraz.com.bd/p/2bc29fe88c260c2892a3b9fe561e4761.jpg,790.00,660.00,null,-16%,4.9,38,Bangladesh,[],No Brand,True
PELADN RX5500 XT for Amd Radeon 8GB GDDR6 Video Cards Gaming Card for AMD GPU Gaming Video Card,https://static-01.daraz.com.bd/p/eabc7f32037470b0e11ae21fee4791ad.png,22783.00,14861,null,-35%,5,1,China,[],No Brand,True
PNY GeForce RTX 3050 8GB UPRISING Dual Fan GDDR6 Graphics Card,https://static-01.daraz.com.bd/p/e1e7fc622dc0cf18fe9eff898d5b5d83.png,43000.00,37950.00,null,-12%,5,2,Bangladesh,[],PNY,True
PELADN Graphics Card GTX1660TI 6G Graphics Card GPU GDDR6 GeForce GTX 1660 Ti Computer Graphics Card GPU Desktop Computer Game Video Card,https://static-01.daraz.com.bd/p/0e3a0bfbf1200a3073b2e9cbb96b17d5.jpg,22830.00,22372,null,-2%,Not Available,0,China,[],No Brand,True
HA Gtx1050Ti 1Gb Ddr5 Graphics Card 128Bit Game Video Card For Nvidia Pc Gaming-Black,https://static-01.daraz.com.bd/p/5de7c3476848a1721211d0ce1cb24c0b.jpg,11915.00,9165.00,null,-23%,5,1,China,"['1. PCI Express interface support 4GB of DDR5 memory to accelerate the most popular 3D games.', '2. Low noise and work quietly. Lower working temperature and higher efficiency.', '3. Durable material: This product is made of high quality metal+plastic material, durable and long service life.', 'Stream Processor: 128bit Memory type:GDDR5', 'Memory capacity: 4G Memory']",No Brand,True
PELADN RX 550 4GB Graphics Card Desktop Computer Independent Graphics Card Gaming Video Card for BTC Miner Rig,https://static-01.daraz.com.bd/p/cc296846670711b5980747b913044677.jpg,15000.00,15000.00,null,Not Available,5,2,Bangladesh,"['Product Category: Desktop Graphics Cards', 'Application: Desktop', 'Output Interface Type: DP+DVI+HDMI', 'Memory Clock(Mhz): 7000MHz']",No Brand,True
GIGABYTE GT 710 DDR5 2GB GRAPHICS CARD,https://static-01.daraz.com.bd/p/6d3ddc2904e9669ec62ec531204d72d0.jpg,6800.00,6800.00,null,Not Available,5,1,Bangladesh,[],Gigabyte,True
RX580 8G AMD Gaming Graphics Card 8GB GDDR5 256BIT 2048SP,https://static-01.daraz.com.bd/p/89bd88f39c0c8ca3add8226dd0fbbf90.jpg,8712.00,8536,null,-2%,Not Available,0,China,[],No Brand,True
AFOX NVIDIA Geforce GT730 4GB DDR3 Graphics  Card,https://static-01.daraz.com.bd/p/cb288581712fc99984c5eee7dac9f290.jpg,10000.00,10000.00,null,Not Available,5,2,Bangladesh,[],No Brand,True
PELADN RX 580 8GB GDDR5 Graphics Cards GPU Mining Video Card RX580 8G Computer Gaming Video Card,https://static-01.daraz.com.bd/p/4dc3a474915acc91cc750ae1ed8e70f6.png,20330.00,12588,null,-38%,Not Available,0,China,[],No Brand,True
PCI-E 2 Port PCI Express Expansion Card 19-Pin Power Connector for Desktops PC 16 GB GDDR4 Graphics Card,https://static-01.daraz.com.bd/p/d4958bac29a094262f4a33044d7d1085.jpg,12199.00,12199.00,null,Not Available,5,1,Bangladesh,[],No Brand,True
"ASUS ROG STRIX NVIDIA GeForce RTX 3090 Gaming Graphics Card- PCIe 4.0, 24GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Axial-Tech Fan Design, 2.9-Slot",https://static-01.daraz.com.bd/p/33446abe3b8f1a593a74f26aa4047677.jpg,250000.00,250000.00,null,Not Available,Not Available,0,Bangladesh,"['Graphics CoprocessorNVIDIA GeForce RTX 3090BrandASUSGraphics Ram Size24 GBGPU Clock Speed189 MHzVideo Output InterfaceDisplayPort, HDMI']",No Brand,True
GT 1030 AERO ITX 2GD4 OC 4 GB GDDR4 Graphics Card,https://static-01.daraz.com.bd/p/de96253a5e6d9ca56d23e542fc7071ab.jpg,15050.00,15050.00,null,Not Available,5,1,Bangladesh,[],No Brand,True
"Graphics Card GPU Holder, VC-16 PLUS",https://static-01.daraz.com.bd/p/8d31bec69989cc5cbb6a6e8bbc37d667.png,1062.00,524,null,-51%,5,1,China,[],No Brand,True
For NVIDIA GeForce GTX750 TI 4GB GDDR5 Computers 128Bit PCI-ExpressX16 Video Graphics Card -,https://static-01.daraz.com.bd/p/7be0e33a58d094f89f91c0cf3fe64349.jpg,13136.00,4769.00,null,-64%,Not Available,0,China,"['Reasonable price', 'Durable and practical', 'Top Sales Item']",No Brand,True
New PCI-E pcie Riser 009 Express 1X 4x 8x 16x Extender PCI E USB Riser 009S Dual 6Pin Adapter Card SATA 15pin for BTC Miner,https://static-01.daraz.com.bd/p/421a9b1891e37ad15c847ced39161426.jpg,1000.00,850.00,null,-15%,4.5,4,Bangladesh,[],No Brand,True
Graphics Card Desktop GT610 2GB DDR3,https://static-01.daraz.com.bd/p/a8c079e04038139384bd7c2437b6bdef.jpg,10000.00,10000.00,null,Not Available,5,1,Bangladesh,[],No Brand,True
GTX550TI Graphics Card 128Bit 2GB GDDR5 Desktop Computer Game HD Graphics Card PCIE 2.0 DVI-I VGA Video Card,https://static-01.daraz.com.bd/p/aa03371895d5ca0a225ad48717aacffc.jpg,9038.00,5869.00,null,-35%,Not Available,0,China,[],No Brand,True
M.2 Nvme Ssd Adapter M2 To Pcie 3.0 X16 Controller Card M Key Interface Support Pci Express 3.0 X4 2230-2280 Size,https://static-01.daraz.com.bd/p/49d3a82df5fb28bb7bcb75ce04e1fb4c.jpg,692.00,670,null,-3%,Not Available,0,China,"['Type:Add On Cards,PCI To USB 2.0 Card,PCI To 1394 Card,PCI-E To USB 3.0 Card,PCI-E 4X To 16X Card,PCI-E 1X To 16X Card,PCI-E To M.2 Card,PCI Raid Card,PCI-E Raid Card,Diagnostic Card,PCI-E Graphic Card To Exteranl Card,PCI-E To USB 3.1 Card,MINI PCI-E To PCI-ECard,M.2 SSD To PCI-E', 'Model Number:TXB008', 'Product name: PCIE NVME m.2 SSD To PCIE X16 Expansion Card', ""Input interface: M-Key M.2 NVME ( Don't Support SATA Protocol m.2 NGFF)""]",No Brand,True
Graphics Card Desktop GT710 2GB PCI Express,https://static-01.daraz.com.bd/p/ca5a48875d95432607bfc88b4d598d09.jpg,7500.00,7500.00,null,Not Available,5,2,Bangladesh,[],No Brand,True
COOLMOON GT8 Graphics Card Bracket ARGB Computer Shenguang Synchronous Horizontal Chassis Decoration Fixed GPU Support Bracket,https://static-01.daraz.com.bd/p/f24a4860873900b3cef4ff4038d0895b.jpg,1212.00,1186,null,-2%,Not Available,0,China,[],No Brand,True
Graphics Card GT730 4GB Graphics Card DDR3 128BIT Desktop Computer Graphics Card,https://static-01.daraz.com.bd/p/70d407904ba96c0044577eeeca31fba4.jpg,5502.00,5502.00,null,Not Available,Not Available,0,China,[],No Brand,True
Afox GeForce GT 240 1GB GDDR3 Graphics Card (AF240-1024D3L2),https://static-01.daraz.com.bd/p/aa3602fcb3cf25bebc0d9e9e7bd4076c.png,3700.00,3500.00,null,-5%,Not Available,0,Bangladesh,[],AFOX,True
2-Digit Portable Computer PC Mini PCI PCI-E LPC Laptop Analyzer,https://static-01.daraz.com.bd/p/40fd59fd8c9f3c8ddfcc83e91c8022d1.jpg,1355.00,674,null,-50%,Not Available,0,China,[],No Brand,True
GT730 4G Graphics Card 128Bit GDDR3 Discrete Graphics Card Desktop Computers Graphics Card,https://static-01.daraz.com.bd/p/82cef28adaaca5a1d160ec00b7c0a541.png,8068.00,5250,null,-35%,Not Available,0,China,[],No Brand,True
GT730 image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/69978d82eda2b43ddb71bc776cacfe39.jpg,7478.00,3141.00,null,-58%,Not Available,0,China,"['1.With an HDMI, you can connect to a TV to let you enjoy HD pictures.2.With a DVI, a VGA, can be connected to the monitor or the LCD screen can be used.3.Compatible with DDR3 high speed video memory.4.Fits for motherboard with PCI-E slot.5.Low  consumption.']",No Brand,True
PELADN Graphic Card RTX 2060 Super 8GB GDDR6 Graphic Card 2060S RTX2060 Super Gaming Video Card,https://static-01.daraz.com.bd/p/6abad080fc5832bd77df719d35b0521f.jpg,68404.00,28335,null,-59%,Not Available,0,China,[],No Brand,True
Graphics Card GTX550Ti 6GB GPU GDDR5 192Bit Computer Desktop Graphics Card HDMI-Compatible Game Video Card,https://static-01.daraz.com.bd/p/6d5b86c6b0a7335adfdb950cfd4b07a8.png,10834.00,6299.00,null,-42%,Not Available,0,China,[],No Brand,True
"ARKTEK GRAPHICS CARD AKN610D3S2GL1,GT610 2G DDR3 64Bit",https://static-01.daraz.com.bd/p/e4b63ea0cd2082613fe708737431b2c5.jpg,4800.00,4600.00,null,-4%,Not Available,0,Bangladesh,[],ARKTEK,True
Gigabyte GeForce GT 1030 Low Profile D4 2GB Graphics Card,https://static-01.daraz.com.bd/p/45522f2d016d0e7e3b9a6de6c18a2240.jpg,10500.00,10000.00,null,-5%,Not Available,0,Bangladesh,"['MPN: GV-N1030D4-2GL', 'Model: GT 1030 Low Profile D4 2GB', 'Memory Clock: 2100 MHz', 'Resolution: 4096 X 2160 ', 'Size: 2GB DDR4', 'DirectX: 12 Video Memory SpecificationsType: DDR4Size: 2 GBResolution: 4096 X 2160Core Clock: Base: 1177 MHz in OC modeBoost: 1417 MHzBase: 1151 MHz in Gaming modeBoost: 1379 MHzMemory Clock: 2100 MHzBUS Type: 64 bitCUDA Cores: 384InterfaceHDMI: HDMI-2.0b *1DVI: DVI-D *1Power SpecificationsRecommended PSU:300WDisplay OptionMulti Display: 2Application Programming InterfacesDirectX: 12OpenGL: 4.5Physical SpecificationsDimensions: 14.7 x 149.9 x 68.9mmWarrantyManufacturing Warranty: 2 Years']",Gigabyte,True
GT730 image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/34b88631b697fa3649b9ab3d8cfd27fd.jpg,4944.00,2908.00,null,-41%,Not Available,0,China,"['1.With an HDMI, you can connect to a TV to let you enjoy HD pictures.2.With a DVI, a VGA, can be connected to the monitor or the LCD screen can be used.3.Compatible with DDR3 high speed video memory.4.Fits for motherboard with PCI-E slot.5.Low  consumption.']",No Brand,True
HDMI-Compatible Graphics Card Virtual Display Adapter for BTC Miner,https://static-01.daraz.com.bd/p/3809b52af90f4835cf3c969dac44fb88.jpg,675.00,406,null,-40%,Not Available,0,China,[],No Brand,True
PELADN Graphic Card RTX 2060 Super 8GB GDDR6 Graphic Card GPU RTX2060S Gaming Video Card 2060S RTX2060 Super Gaming Video Card,https://static-01.daraz.com.bd/p/dbcefde1f7c9c1b861903434db53db19.jpg,27684.00,27129,null,-2%,Not Available,0,China,[],No Brand,True
ATI Radeon Graphics Video Card p/n 102B6290200 000001,https://static-01.daraz.com.bd/p/705522b2b681aa0e6ed096c50e20d7ef.jpg,2500.00,2500.00,null,Not Available,Not Available,0,Bangladesh,['P/N : 102B6290200 000001D/N : 0Y103DCN-0Y103D-73604-146-02NK-A00Made In ChinaP/N : 7123035100G(10A2)'],No Brand,True
GT210 1G DDR3 Graphics Card 64Bit 589MHZ 500MHZ DVI+VGA+HDMI-Compatible Video Card Replacement Accessories,https://static-01.daraz.com.bd/p/bcfe1272ffddf6d4359eae99164f8cb7.png,2255.00,2255.00,null,Not Available,Not Available,0,China,[],No Brand,True
GTX550Ti 2GB 128Bit GDDR5 Desktop Computer Graphic Card Discrete Graphics Card (1Pcs),https://static-01.daraz.com.bd/p/a3a4017690256c9d47c90cc9f60b23a6.png,5795.00,5795.00,null,Not Available,Not Available,0,China,[],No Brand,True
Desktop Computer PCI Graphics Card ATI Rage XL 8MB Tractor Card,https://static-01.daraz.com.bd/p/eba356456fad5eb1427776c69c9f24be.jpg,2349.00,1305.00,null,-44%,Not Available,0,China,[],No Brand,True
Cimiva Graphics Card GT210 1GB 64bit DDR2 HDMI-compatible Memory Card With Fan-black,https://static-01.daraz.com.bd/p/87151397d3ea0afd01c7ff2e5086664a.jpg,4336.00,3268,null,-25%,Not Available,0,China,"['1. Multi-channel output interface: equipped with HDMI, VGA, DVI-D interface, supporting high-definition video. Comes with a DVI header and a VGA header for connecting a monitors or LCD screen.', '2. PWM intelligent temperature control radiator: The independent graphics card designed with PWM intelligent temperature control radiator greatly reduces the noise of the graphics card during operation.', '3. Smooth operation: Excellent frosted appearance, gold color fingers, exquisite floor, dual temperature-controlled fans, fast cooling, making the game graphics card run more smoothly and stably.', '4. Audio and video office optimization: Office software runs smoothly, office work is smooth, and there is no pressure to watch videos. Using an HDMI-compatible connector, you can connect your TV to enjoy high-definition pictures.', '5. Support large and small chassis: The graphics card has excellent performance, can support a variety of games to run perfectly, and supports a variety of chassis.']",Cimiva,True
Gigabyte GTX 1660 supper 6G,https://bd-live-21.slatic.net/kf/S8f71252a7e864c80acd7f9a544dd3fe1b.jpg,25500.00,25500.00,null,Not Available,Not Available,0,Bangladesh,"['Gigabyte GTX 1660 SUPER 6G(used) graphic cardTypeGDDR6Size6 GBResolution7680x4320@60HzCore Clock1830 MHz (Reference Card: 1785 MHz)Memory Clock14000 MHzBUS TypePCI-E 3.0 x 16CUDA Cores1408Powered by GeForce&reg; GTX 1660 SUPER&trade;', 'NVIDIA Turing&trade; architecture and GeForce Experience&trade;', 'Integrated with 6GB GDDR6 192-bit memory interface', 'WINDFORCE 2X Cooling System with alternate spinning fans', '90 mm unique blade fans', 'Protection Back Plate']",Gigabyte,True
ASUS TUF Gaming X3 AMD Radeon RX 5600 XT (Triple Fan),https://static-01.daraz.com.bd/p/8d1356fb76f22f532d8433e603b6bdef.jpg,21000.00,21000.00,null,Not Available,Not Available,0,Bangladesh,"['ASUS TUF Gaming X3 AMD Radeon RX 5600 XT (Triple Fan)', 'Interface: 1 HDMI + 3 DP Condition: up to 90% fresh (used)  warranty: 15 days replacement ', ' Price:- 23000/- ', ' Contact info:-  Shop Address: Multiplan Centre, Shop- 1104B, 1205 Dhaka, Bangladesh ', "" Mobile Or What's app: 01303136513 Or 01830267638 "", ' Facebook: FB page- fb/Zygotronix  ', '#lowestpriceGPU #gaming #upgradeyourcomputer #greatdeals #graphicscard #graphicscardforsell #lowpricegraphicscard #gpu #gpuforsell #lowpricegpu #5600xt #rx5600xt #asustufgaming5600xt']",ASUS,True
GTX550TI Graphics Card 128Bit 2GB GDDR5 Desktop Computer Game HD Graphics Card PCIE 2.0 DVI-I VGA Video Card,https://static-01.daraz.com.bd/p/340850d243e6d80db75a3c122dd3f1cd.jpg,9301.00,4957.00,null,-47%,Not Available,0,China,[],No Brand,True
Palit GeForce GT 730 2GB DDR3 Graphics Card,https://static-01.daraz.com.bd/p/765a3568665a6dfa30d91d8b025c574f.jpg,10500.00,10500.00,null,Not Available,Not Available,0,Bangladesh,"['MPN: NEAT7300HD46-2080F', 'Model: GeForce GT 730', 'Memory Interface: 64bit', 'DRAM Type: DDR3', 'Graphics Clock: 902', 'CUDA Cores: 384']",Gigabyte,True
PELADN 1 Pcs GTX1660 Super 6GB Gaming Video Card GeForce GTX 1660 Super 6G Graphics Cards Desktop Game Card Plastic New,https://static-01.daraz.com.bd/p/40f21731ae7e7f171d35252bf020545e.jpg,21901.00,21901.00,null,Not Available,Not Available,0,China,[],No Brand,True
ASUS TUF GAMING GeForce GTX 1660 Super 6GB GDDR6  Graphics Card,https://static-01.daraz.com.bd/p/5dade6cf6e3e7a5f0b4a9aaf7ff3a333.jpg,43000.00,39500.00,null,-8%,Not Available,0,Bangladesh,[],ASUS,True
PNY GeForce GTX 1650 Dual-Fan 4GB GDDR6 Graphics Card,https://static-01.daraz.com.bd/p/5a584d749c377542497d1fc9eb1614f6.png,22499.00,22499.00,null,Not Available,Not Available,0,Bangladesh,['Product details of PNY GeForce GTX 1650 Dual-Fan 4GB GDDR6 Graphics CardBrand: PNYModel: GeForce GTX 1650 Dual-Fan 4GBTuring ShadersNVIDIA GPU BoostState-Of-The-Art-GraphicsBest-In-Class Performance'],No Brand,True
ZOTAC GeForce GT 1030 2GB GDDR5 Graphics Card,https://static-01.daraz.com.bd/p/3b46c273d1a51e1c91364f61dd39185e.jpg,12500.00,12500.00,null,Not Available,Not Available,0,Bangladesh,[],AFOX,True
5V ARGB Sync Abyss Effect Computer Video Card Holder PC GPU VGA Graphic Card Support Stand Anti-Drop Bracket B,https://static-01.daraz.com.bd/p/aae397c5c96542fddf1b988a2aa42f68.png,3338.00,1669.00,null,-50%,Not Available,0,China,[],No Brand,True
M.2 Nvme Ssd Adapter M2 To Pcie 3.0 X16 Controller Card M Key Interface Support Pci Express 3.0 X4 2230-2280 Size,https://static-01.daraz.com.bd/p/49d3a82df5fb28bb7bcb75ce04e1fb4c.jpg,1299.00,702.00,null,-46%,Not Available,0,China,"['Type:Add On Cards,PCI To USB 2.0 Card,PCI To 1394 Card,PCI-E To USB 3.0 Card,PCI-E 4X To 16X Card,PCI-E 1X To 16X Card,PCI-E To M.2 Card,PCI Raid Card,PCI-E Raid Card,Diagnostic Card,PCI-E Graphic Card To Exteranl Card,PCI-E To USB 3.1 Card,MINI PCI-E To PCI-ECard,M.2 SSD To PCI-E', 'Model Number:TXB008', 'Product name: PCIE NVME m.2 SSD To PCIE X16 Expansion Card', ""Input interface: M-Key M.2 NVME ( Don't Support SATA Protocol m.2 NGFF)""]",No Brand,True
PELADN RX 580 8GB GDDR5 Graphics Cards GPU Mining Video Card RX580 8G Computer Gaming Video Card Plastic Graphics Cards,https://static-01.daraz.com.bd/p/f0be1aa5a9ce98c8f07e330f01429484.jpg,27704.00,13534,null,-51%,Not Available,0,China,[],No Brand,True
PELADN RTX 3080 10GB GDDR6X Graphic Card 10GB Video Cards for Gaming,https://static-01.daraz.com.bd/p/94cf4e702f694b9f08ab2904a08f12f3.png,174069.00,103613.00,null,-40%,Not Available,0,China,[],No Brand,True
PCI-E 3.0 X16 Extension Cable+ Gaming Graphics Card Mounting Bracket,https://static-01.daraz.com.bd/p/d9ad77067251249e0cfb5da631212c4c.jpg,6012.00,3006.00,null,-50%,Not Available,0,China,[],No Brand,True
"COOLMOON GT8 Vertical GPU Support Bracket,White",https://static-01.daraz.com.bd/p/3be53550fc8d43aeaca349eaeab2349b.jpg,2420.00,1254.00,null,-48%,Not Available,0,China,[],No Brand,True
1 Piece GX-30 Graphics Card Bracket Jack Support Frame ITX Small Chassis Graphics Card Bracket Anti-Bending Bracket Medium,https://static-01.daraz.com.bd/p/f44941db7b46336e4565267578f8994f.jpg,709.00,405.00,null,-43%,Not Available,0,China,[],No Brand,True
M.2 Nvme Ssd Adapter M2 To Pcie 3.0 X16 Controller Card M Key,https://static-01.daraz.com.bd/p/f857dca525b597348d737c4accfffcc3.png,1402.00,701.00,null,-50%,Not Available,0,China,[],No Brand,True
