name,image,originalPrice,price,promotionId,discount,ratingScore,review,location,description,brandName,inStock
R5 230 Graphics Card 1GB GDDR3 64Bit 40Nm 625MHz 533MHz PCIE 2.0,https://static-01.daraz.com.bd/p/c89071681298c0bdaf6affe7c67d766b.jpg,8492.00,4590.00,null,-46%,Not Available,0,China,['GPU:For AMD R5 230 ChipsetChipset Process: 40nmCore Frequency: 625MHzCUDA core: 160Memory Capacity: 1GB'],No Brand,True
Black Metal Conversion Board Temperature Display PCIEX1 to X16,https://static-01.daraz.com.bd/p/7b7a30a2e156a79797778712f8cdb37f.jpg,1491.00,970.00,null,-35%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket SATA Colorful GPU Support Bracket,https://static-01.daraz.com.bd/p/a25365f507aea249865ee06cf4e65a52.png,2784.00,1836.00,null,-34%,Not Available,0,China,[],No Brand,True
"HD6770 1GB 128Bit DDR5 PCI Express Computer Graphics Card, 650MHz",https://static-01.daraz.com.bd/p/9654eb878270b14b17da465914d549bc.jpg,9994.00,5402.00,null,-46%,Not Available,0,China,"['This graphics card features low noise and silent operation, providing a better environment for gaming and multimedia.The working temperature of the computer graphics card is lower and the efficiency is higher, which can effectively meet your needs.The core bit width is 128 bits, the video memory capacity is 1GB, and the core frequency is 650 MHzEasy to use, good performance, small size, easy to carry and store.This desktop graphics card is made of ABS material, which is sturdy and durable and has a long service life.']",No Brand,True
1Pcs Dual PCIe 8 Pin Female to Mini 12 Pin Male GPU Power Adapter Cable for NVIDIA GeForce RTX3080 RTX3090 GPU,https://static-01.daraz.com.bd/p/15c85ef5dedb7e74ae7be56d8042fb2f.png,979.00,608.00,null,-38%,Not Available,0,China,[],No Brand,True
M.2 NVMe External Adapter Card PCI-E X1 External Adapter Card PCIE Adapter Card Converter Expansion Card Desktop Accelerator Board,https://static-01.daraz.com.bd/p/3383aa3a53353adcc57ff68998609b0b.png,1728.00,1150.00,null,-33%,Not Available,0,China,[],No Brand,True
PCIE Expansion Card PCIE to AV Surveillance HD Video Capture Card Built-in CX23881 Chip,https://static-01.daraz.com.bd/p/98aae478b93a34ec1de1743c2eb9cf4a.png,4440.00,2959.00,null,-33%,Not Available,0,China,[],No Brand,True
Adjustable Graphics Video Card Holder SYNC Computer Accessories White,https://static-01.daraz.com.bd/p/7c6ec9140f41d9a0f45ebe5ff8dd7179.jpg,2011.00,1320.00,null,-34%,Not Available,0,China,[],No Brand,True
PCI-E 3.0 X16 Extension Cable+ Gaming Graphics Card Mounting Bracket,https://static-01.daraz.com.bd/p/6ed4e1946aa720fa02583822b11bc4f0.jpg,5420.00,2839.00,null,-48%,Not Available,0,China,[],No Brand,True
1 PCS GX-30 Jack Support Frame ITX Small Chassis Graphics Card Bracket Anti-Bending Bracket Mini,https://static-01.daraz.com.bd/p/52321e18da26da8ec59614fc7ad0645f.jpg,880.00,500.00,null,-43%,Not Available,0,China,[],No Brand,True
GT705 Graphics Card 1GB GDDR3 64BIT 810MHz PCIE 2.0 -Compatible VGA Video Card for Colorful Motherboard,https://static-01.daraz.com.bd/p/218d0444ec57304fe10243624e1ee832.jpg,7402.00,3831.00,null,-48%,Not Available,0,China,['Chipset Process: 40nm'],No Brand,True
AX99100 1P1S RS232 Serial Parallel Port DB25 25Pin PCIE Riser Card PCI-E Extension Converter,https://static-01.daraz.com.bd/p/cf9160b5140a4ac1417710ba2fb3158f.png,1626.00,1065.00,null,-35%,Not Available,0,China,[],No Brand,True
HD7450 Graphics Card 64Bit 2GB GDDR3 PCI-E 2.0 X16 for AMD Radeon HD,https://static-01.daraz.com.bd/p/84133b8db4c67eed1e721e3d2f4884e5.jpg,6390.00,3896.00,null,-39%,Not Available,0,China,[],No Brand,True
COLORFUL GeForce GT710 2GD3 Graphics Card 2GB DDR3 28Nm 1600MHZ 64Bit,https://static-01.daraz.com.bd/p/5609e5a4438f53fc0c6414c95dd1d4a3.png,9871.00,6454.00,null,-35%,Not Available,0,China,[],No Brand,True
PCIEX16 NVME M2 MKEY SSD RAID Array Expansion Adapter Card Motherboard PCIE Split Card,https://static-01.daraz.com.bd/p/aabbcebce1704a348f2f7f2f5a8a85ee.jpg,3153.00,2720.00,null,-14%,Not Available,0,China,[],No Brand,True
GT730-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/13063491cf826b9e24ecdbb3e6d70218.jpg,12714.00,8160.00,null,-36%,Not Available,0,China,['Chip Family: GeForce® GT 730Product series: Colorful seriesGraphics chip: GT730Core process: 28nmBase frequency: 902Mhz'],No Brand,False
PCIE 3.0 X16 Graphics Card Extension Cable 180 Degree Reverse Extension Cable Graphics Card Adapter Cable,https://static-01.daraz.com.bd/p/64d8774a7920789df8ec2553ea104c27.jpg,2040.00,1278.00,null,-37%,Not Available,0,China,[],No Brand,True
TEUCER 3X Graphics Card GPU Holder Vertical Telescopic Rotating Stand Bracket Magnetic GPU Video Card Holder VC-15 Mini White,https://static-01.daraz.com.bd/p/df7e6a594d03c65f0c1724a9998e3277.png,2257.00,1505.00,null,-33%,Not Available,0,China,[],No Brand,True
Graphics card-1 x R7 350 graphics card,https://static-01.daraz.com.bd/p/4d766c317e5e573375677f8bf553e8ec.jpg,8175.00,7467.00,null,-9%,Not Available,0,China,"['1. R7 350 extreme speed graphics card, with silent cooling fan has low noise and can work quietly, which is very suitable for desktop use.2. HDMI-compatible interface. It can be connected to a high-definition TV. The high-definition LCD display allows you to enjoy the high-definition picture.3. DVI interface and DP interface can be connected to a monitor or LCD screen can be used4. The game graphics card runs smoothly and stably, giving you a better gaming experience5. The installation is very convenient, no additional tools are needed, and the installation process is very simple.']",No Brand,True
3X Newest 6In1 220V 100A Single Phase Digital Panel Ampermeter Volt Watt Kwh  Factor Meter with Split Ct,https://static-01.daraz.com.bd/p/641d6227a59f35dd3f63bb7256e5be46.jpg,5236.00,4052.00,null,-23%,Not Available,0,China,['Dimensions:89.6x49.6x24.3mm(LxWxH)Display Type:Digital OnlyAccuracy Class:1.0gradeOperating Temperature:-10-60degreeModel Number:PZEM-022'],No Brand,True
graphics card for gaming pc-2 x Image card-black,https://static-01.daraz.com.bd/p/eff43e203b563863ba4dee2d7712aa2d.jpg,7467.00,4922.00,null,-34%,Not Available,0,China,"['smooth running of office software, smooth office, watching videos without pressureEquipped with VGA, HDMI, DVI interfaces, multiple output interfacesThe Image card has excellent performance and can support a variety of games to run perfectlyThe Image card has been tested by multiple machines before leaving the factory, and generally there will be no problems after leaving the factory, and the quality is guaranteedThe Image card supports HDMI HD playback and supports a variety of chassis.']",No Brand,True
Graphics Card-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/c41df11773843144945850c7a1b6dad3.jpg,16360.00,8585.00,null,-48%,Not Available,0,China,[],No Brand,True
2X Fence Voltage Tester Farm Fencing  Solar Energiser,https://static-01.daraz.com.bd/p/e97609e7741d769f763263b0dc7504a8.jpg,2035.00,1544.00,null,-24%,Not Available,0,China,['Designed for low impedance and standard duty fence energisersHighly visible lighting clearly indicating voltage usage levelEasy to useVoltage range: 1000V~10000VDimensions: 12.5 x 4.5 x 1.5cm'],No Brand,True
GTX650 Graphics Card 2GB DDR5 128Bit PCIE 2.0 Desktop Gaming,https://static-01.daraz.com.bd/p/916711efba4547f1f927c9c588cd29d3.jpg,16838.00,8414.00,null,-50%,Not Available,0,China,[],No Brand,True
GT730K LP 2GD3-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/47ed071dfbceb43bc010dc7c165e7150.png,11365.00,7292.00,null,-36%,Not Available,0,China,['Chip Family: GeForce® GT 730Product series: Colorful seriesGraphics chip: GT730Core process: 28nmBase frequency: 902'],No Brand,True
GTX650 Graphics Card 2GB DDR5 128Bit PCIE 2.0 Desktop Gaming,https://static-01.daraz.com.bd/p/da309a28a7ae98b4365c6507b27c7634.jpg,15972.00,8288.00,null,-48%,Not Available,0,China,[],No Brand,True
6P V011P PCIE Rier PCI Ex 1X t 16X GPU Rier,https://static-01.daraz.com.bd/p/115dce4ffa8fe26984237ec9c6769008.jpg,7999.00,4761.00,null,-40%,Not Available,0,China,[],No Brand,True
HD6700 for AMD Graphics Card 1G GDDR5 128Bit 700MHz/1000MHz,https://static-01.daraz.com.bd/p/9a733c2f6edae9195e53a15a059a965b.png,7267.00,4916.00,null,-32%,Not Available,0,China,[],No Brand,True
12PCS VER018 PRO USB3.0 PCI-E Riser Card PCIE Graphics Card,https://static-01.daraz.com.bd/p/428306879682e0796355affcf19126f6.jpg,11745.00,7741.00,null,-34%,Not Available,0,China,[],No Brand,True
R7 350 Graphics Card for ATI Radeon Gaming,https://static-01.daraz.com.bd/p/4564fec0bd308dd6cdf1b4a473b5d2cc.jpg,17246.00,8844.00,null,-49%,Not Available,0,China,[],No Brand,True
2X PCI-E Expansion Card PCIE to AV Surveillance HD 640X480 Resolution Video Capture Card Built-in CX23881 Chip,https://static-01.daraz.com.bd/p/63bb59dd9fa3a3b3d75755e76e95f127.png,8680.00,5835.00,null,-33%,Not Available,0,China,[],No Brand,True
ATI6700 1GB DDR5 128BIT Desktop Games Computer Discrete Graphics Card,https://static-01.daraz.com.bd/p/96cee4cb2418cee843d8da86033f2a56.jpg,7276.00,4827.00,null,-34%,Not Available,0,China,[],No Brand,True
Graphics Card GTX1060 3GB Video Card 192Bit GDDR5 GPU Video Card Desktop Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/ca294044be79dc76396f18d3ff749b23.png,16671.00,8716.00,null,-48%,Not Available,0,China,[],No Brand,True
GBS Control GBSC RGBS VGA Scart Ypbpr Signal to VGA Accessory Component for Retro Game Consoles SEGA Dreamcase PlayStation2 NGC,https://static-01.daraz.com.bd/p/f96290b0bb3ecca081e1ab781f7b1b71.png,14127.00,9459.00,null,-33%,Not Available,0,China,[],No Brand,True
HD6700 1GB DDR5 128Bit Graphics Card PCIE 2.0 GPU for AMD,https://static-01.daraz.com.bd/p/44b0a5db5ba351b64c0da4d50d896ff4.jpg,9002.00,4539.00,null,-50%,Not Available,0,China,[],No Brand,True
10Pcs 6-Pin PCI Express to 2 x PCIe 8(6+2)Pin Motheoard Cable,https://static-01.daraz.com.bd/p/9b5c90e6ac3291988ff00402408a0f4c.jpg,1813.00,1295.00,null,-29%,Not Available,0,China,[],No Brand,True
GT740 2G Ultra-Fast Graphics Card 2GB Discrete Game Graphics Card,https://static-01.daraz.com.bd/p/c8cc0edbc79bc4cd08b5b95c4c0448dd.jpg,17298.00,8926.00,null,-48%,Not Available,0,China,[],No Brand,True
2X GT730 Image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/076d918657dbb604649f13a2bf1999e9.jpg,11418.00,6014.00,null,-47%,Not Available,0,China,"['1.With an HDMI, you can connect to a TV to let you enjoy HD pictures.2.With a DVI, a VGA, can be connected to the monitor or the LCD screen can be used.3.Compatible with DDR3 high speed video memory.4.Fits for motherboard with PCI-E slot.5.Low  consumption.']",No Brand,True
RX580 Game Graphics Card 8GB Desktop Graphics Card DDR5 256Bit Computer Graphics Card,https://static-01.daraz.com.bd/p/c2e91beb2c309ae3f1cd6b4ee8b1c8e3.png,14026.00,9327.00,null,-34%,Not Available,0,China,[],No Brand,True
1 Piece 5V 3Pin ARGB Graphics Cards Bracket ARGB GPU Holder Adjustable Support Stand Silver,https://static-01.daraz.com.bd/p/1509525ecf4d2ba538b6dc7ffc46a330.jpg,2088.00,1392.00,null,-33%,Not Available,0,China,[],No Brand,True
RGBS VGA to YPBPR Component Converter for Game Consoles Nintendo 64,https://static-01.daraz.com.bd/p/5469473077a6f766b6f0ed8cee203dd8.png,4134.00,2756.00,null,-33%,Not Available,0,China,[],No Brand,True
PCI-E 1.1 X16 Desktop Small Chassis PC Gaming Graphics Card,https://static-01.daraz.com.bd/p/daa4d49a2c134259c8bf7cd3dda008d4.jpg,3990.00,2850.00,null,-29%,Not Available,0,China,[],No Brand,True
GPU bracket-1 x GT8 graphics card bracket-Black,https://static-01.daraz.com.bd/p/47d2961f3b47698a76e5fdffb112b095.jpg,1681.00,1160.00,null,-31%,Not Available,0,China,"['1. The GT8 dragon scale graphics card bracket can provide stable support for the graphics card, ensure the force balance of the graphics card, make the graphics card run smoothly, work more easily, and play more smoothly2. Double-hole fixed design, you only need to occupy 2 PC slots at the back of the chassis to install, compatible with most chassis in the market3. The light guide strip is made of transparent crystal material, which makes the light show a crystal clear effect, and the scale pattern design makes the appearance more cool and domineering.4. The shell and nut of the graphics card bracket are made of Metal, which has the advantages of high strength, light weight and no rust. It can provide strong support for the graphics card and keep it as  for a long time.5. The wire adopts 5V 3-pin ARGB dual interface + small 4PN interface design, which greatly improves the scalability of the product']",No Brand,True
6 Pack PCI-E PCI Express Riser Card 1X to 16X USB 3.0 Extender Graphic Card Adapter Molex 6Pin to SATA for BTC Mining,https://static-01.daraz.com.bd/p/bd64314cf8fe5540b71bc1be5fbcddf0.jpg,3876.00,3749.00,null,-3%,Not Available,0,China,[],No Brand,True
USB3.0 6 Ports PCIE Adapter 7 Ports Expansion Card for BTC Mining,https://static-01.daraz.com.bd/p/0475cce5aa2d2f379fd4eb3ed3b158bc.jpg,9938.00,5460.00,null,-45%,Not Available,0,China,[],No Brand,True
Graphics Card GT730 4GB Graphics Card DDR3 128BIT Desktop Computer Graphics Card,https://static-01.daraz.com.bd/p/a28947e2739447e37d4d6e30baa973d2.jpg,12564.00,6510.00,null,-48%,Not Available,0,China,[],No Brand,True
ATI HD6770 1G DDR5 128Bit HDMI+VGA+DVI Independent Graphics Card,https://static-01.daraz.com.bd/p/19f9fde9060ce41b0e2c6c6100325506.jpg,10746.00,6758.00,null,-37%,Not Available,0,China,[],No Brand,True
GT730 2GB DDR3-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/295d8efe477e5d8b22613432745f9c7d.jpg,9696.00,6084.00,null,-37%,Not Available,0,China,['Product Name: Graphics CardModel:GT730 2GD3 64BITGPU: GT730Chipset Process: 28nmCore Frequency: 902MHz'],No Brand,False
GT740 2G Ultra-Fast Graphics Card 2GB 128Bit GDDR5 993/1250MHz PCI-E 2.0 X16 Small Chassis Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/d591ecb8c276c243aca72e259f64212e.jpg,18342.00,9407.00,null,-49%,Not Available,0,China,[],No Brand,True
Desktop Computer PCI Graphics Card ATI Rage XL 8MB Tractor Card,https://static-01.daraz.com.bd/p/eba356456fad5eb1427776c69c9f24be.jpg,1987.00,1281.00,null,-36%,Not Available,0,China,[],No Brand,True
GeForce GT1010 LP-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/fba50ccf7c989b5dec33907edff82cfd.jpg,11976.00,8031.00,null,-33%,Not Available,0,China,[],No Brand,True
HD6770 chassis graphics card-1 x Graphics card-Black,https://static-01.daraz.com.bd/p/4f1d865bb01d1dc56ba4383552d27d26.jpg,8887.00,5705.00,null,-36%,Not Available,0,China,"['Features:1. This graphics card has low noise and quiet work, providing a better environment for gaming and multimedia.2. The working temperature of the computer graphics card is lower and the efficiency is higher, which can effectively meet your needs.3. This desktop graphics card is made of ABS material, which is durable and has a long service life.4. Easy to use, good performance, small size, easy to carry and store.']",No Brand,True
PCI Express 3 Port Video Capture Card TI XIO2213B Chipset,https://static-01.daraz.com.bd/p/6b0d4c92326ddc9bca8b8d894bb9b69f.jpg,4570.00,2387.00,null,-48%,Not Available,0,China,[],No Brand,True
GT730 image Card 64Bit GDDR3 GT 730 D3 Game Video Cards,https://static-01.daraz.com.bd/p/076d918657dbb604649f13a2bf1999e9.jpg,8631.00,5921.00,null,-31%,Not Available,0,China,"['1.With an HDMI, you can connect to a TV to let you enjoy HD pictures.2.With a DVI, a VGA, can be connected to the monitor or the LCD screen can be used.3.Compatible with DDR3 high speed video memory.4.Fits for motherboard with PCI-E slot.5.Low  consumption.']",No Brand,True
"HD6770 1GB 128Bit DDR5 Graphics Card PCI Express Computer Graphics Card,650MHz Core Frequency,GPU for Computer Caming",https://static-01.daraz.com.bd/p/be3c8e3e8dd2f2bddeb1f77ff9235ad8.jpg,7720.00,5106.00,null,-34%,Not Available,0,China,[],No Brand,True
1 Piece 128Bit 28Nm 1072Mhz 1350Mhz Graphics Card PCI E 3.0 HD VGA DVI Video Card for Gaming Office,https://static-01.daraz.com.bd/p/341e053d4fd84e55547d18baa811ff76.jpg,11310.00,11310.00,null,Not Available,Not Available,0,China,[],No Brand,True
TEUCER 3X Graphics Card GPU Holder Vertical Telescopic Rotating Stand Bracket Magnetic GPU Video Card Holder VC-15 Mini White,https://static-01.daraz.com.bd/p/df7e6a594d03c65f0c1724a9998e3277.png,2229.00,1505.00,null,-32%,Not Available,0,China,[],No Brand,True
2PCS U.FL Mini PCI to RP-SMA Pigtail Antenna Cable with PCIe to PCI Express 16X Riser for Laptop External Image Card,https://static-01.daraz.com.bd/p/ba99056f8a58e46b69a8cf23c4cbfe5f.jpg,1372.00,929.00,null,-32%,Not Available,0,China,[],No Brand,True
GT730k-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/2fe52601c169e3837bde27ddaea5c78f.jpg,12313.00,8234.00,null,-33%,Not Available,0,China,['Chip Family: GeForce® GT 730Product series: Colorful seriesGraphics chip: GT730Core process: 28nmBase frequency: 902Mhz'],No Brand,False
GT210 1G GDDR3 128Bit PCI-E3.0 Half Height Knife Card Standalone Graphics Chassis Special Office HD Graphics,https://static-01.daraz.com.bd/p/c6b11392610faad3df8a26d7a7c99793.jpg,9235.00,4736.00,null,-49%,Not Available,0,China,[],No Brand,True
1 Piece GTX750 4GB DDR5 128Bit Graphics Card 1020Mhz 1253Mhz PCI E 3.0 HD VGA DVI Video Card for Gaming Office,https://static-01.daraz.com.bd/p/da0281ad00646a09000e4ecf45bf3e80.jpg,12834.00,12834.00,null,Not Available,Not Available,0,China,[],No Brand,True
Riser 016 USB3.0 PCIE Riser PCI Express X16 Extender Adapter 016 GPU Riser Card SATA 15Pin to 6Pin Power Monitoring,https://static-01.daraz.com.bd/p/6c535018dd1938ee6c1f360764dc24d8.jpg,14826.00,9021.00,null,-39%,Not Available,0,China,[],No Brand,True
X58 Motherboard LGA1366 Computer Motherboard Support RX Graphics Card with X5650 CPU+DDR3 4GB 1333Mhz RAM+Switch Cable,https://static-01.daraz.com.bd/p/0029e90bf50e335dc2dd563043396273.jpg,9799.00,6790.00,null,-31%,Not Available,0,China,[],No Brand,True
2X Detect Tool PCI-E LPC Multi Use Diagnostic Card Laptop Desktop Test Post LED Indicator PC Motherboard Debug Analyzer,https://static-01.daraz.com.bd/p/34324c0a6052a5e8628ecf6130d0d46b.jpg,16514.00,8469.00,null,-49%,Not Available,0,China,[],No Brand,True
2X PCI-Express PCI-E 3.0 X4 to M.2 NGFF M Key Slot Converter Adapter Card M2 Nvme PCIE SSD Riser Card,https://static-01.daraz.com.bd/p/2876a55191b9afb154a4abfd5ee663c6.jpg,1437.00,1027.00,null,-29%,Not Available,0,China,[],No Brand,True
GTX550Ti Graphics Card 2GB DDR5 128Bit PCIE 2.0 Video Card HDMI-Compatible/DVI/VGA Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/1eba3b75d4cfb0adb77aed0ea084d3af.jpg,10869.00,5670.00,null,-48%,Not Available,0,China,['Model: GTX550Ti 2GB DDR5 128BitMemory Capacity: 2GBMemory Type: GDDR5Bus Width: 128 bitInterface Type:PCI Express 2.0'],No Brand,True
10X Mini PCIe To PCI Express 16X Riser for Laptop External Graphics Card EXP GDC BTC Miner MPCIe To PCI-E Slot Card,https://static-01.daraz.com.bd/p/b75508888cea6f814781ac718f277ff0.png,8595.00,5730.00,null,-33%,Not Available,0,China,[],No Brand,True
4X New 4 Ports PCIe Riser Adapter Board PCI-E 1X to 4 USB 3.0 PCI-E Rabbet GPU Riser Extender Ethereum ETH/Monero,https://static-01.daraz.com.bd/p/4fb0bec9ebf0a17f120dafd7dc9dc346.jpg,15707.00,8055.00,null,-49%,Not Available,0,China,[],No Brand,True
PCIE 1X to 4 Pci-Express Adapter+VER010 Plus Riser Card USB3.0 to PCI-E 1X To16X Graphics Card Extension Cable for Miner,https://static-01.daraz.com.bd/p/56f83f40f51e6a53eb8302daa20e9df2.png,6517.00,4308.00,null,-34%,Not Available,0,China,[],No Brand,False
2X PCI-Express PCI-E 3.0 X4 to M.2 NGFF M Key Slot Converter Adapter Card M2 Nvme PCIE SSD Riser Card,https://static-01.daraz.com.bd/p/2876a55191b9afb154a4abfd5ee663c6.jpg,1581.00,1072.00,null,-32%,Not Available,0,China,[],No Brand,True
Graphics Card ATI6700 1GB DDR5 128BIT Desktop HD Games Computer Discrete Graphics Card PCIE 2.0 DVI-I VGA Video Card,https://static-01.daraz.com.bd/p/49cc5323a6855dc746267ba59629a48e.jpg,7863.00,4944.00,null,-37%,Not Available,0,China,[],No Brand,True
6Pcs Newest VER009S PRO USB 3.0 PCI-E Riser Express 16X Extender Adapter Card PCI-E Riser Card for BTC Mining(Black),https://static-01.daraz.com.bd/p/76aa6dd81cb602f2d63e691c7bc92849.jpg,7158.00,4355.00,null,-39%,Not Available,0,China,[],No Brand,True
Yeston New RTX3080-10GD6X BTC Mining Graphics Card 10G/320Bit/GDDR6X,https://static-01.daraz.com.bd/p/23f897cfeb4a55efe945c216e9a5636e.png,234954.00,148705.00,null,-37%,Not Available,0,China,[],No Brand,True
HD6700 for AMD Graphics Card 1G GDDR5 128Bit 700MHz/1000MHz HD+VGA+DVI Interface PCI-E 2.0 X16 Desktop Gaming Video Card,https://static-01.daraz.com.bd/p/9a733c2f6edae9195e53a15a059a965b.png,7440.00,4960.00,null,-33%,Not Available,0,China,[],No Brand,True
graphics card for HDMI-2 x Image card-black,https://static-01.daraz.com.bd/p/eff43e203b563863ba4dee2d7712aa2d.jpg,6613.00,4751.00,null,-28%,Not Available,0,China,"['smooth running of office software, smooth office, watching videos without pressureEquipped with VGA, HDMI, DVI interfaces, multiple output interfacesThe Image card has excellent performance and can support a variety of games to run perfectlyThe Image card has been tested by multiple machines before leaving the factory, and generally there will be no problems after leaving the factory, and the quality is guaranteedThe Image card supports HDMI HD playback and supports a variety of chassis.']",No Brand,True
RX580 8GB for AMD Game Graphics Card DDR5 256BIT 2048SP 1284M/8100MHz,https://static-01.daraz.com.bd/p/e13e2639c8701643d2a205f04c8ba711.jpg,25192.00,14270,null,-43%,Not Available,0,China,[],No Brand,True
GPU GDDR5 128Bit GTX550Ti 8G Computer Graphics Card Desktop Game Graphics Card DVI Video Graphics Card,https://static-01.daraz.com.bd/p/482dd2915b31e72a4b32bfd814723656.jpg,20700.00,13587.00,null,-34%,Not Available,0,China,[],No Brand,True
1 Piece High Quality Parallel Port DB25 25Pin Pcie Riser Card LPT Printer to PCI-E Express Card AX99100,https://static-01.daraz.com.bd/p/c50b574c36d2df27085b52a4a1cb7359.png,1167.00,834.00,null,-29%,Not Available,0,China,[],No Brand,True
M.2 PCI E To USB3.0 TYPE-C+19/20P Interface Expansion Card Graphic Video Card Extender M2 To PCI-E Transfer Mining Riser,https://static-01.daraz.com.bd/p/5b478e9cc1a0b8b23ff0067a275bb8bb.png,2370.00,1249.00,null,-47%,Not Available,0,China,[],No Brand,True
RX580 8G 2048SP Gaming Graphics Card 8GB DDR5 256Bit 1284/1750MHz,https://static-01.daraz.com.bd/p/99c2b4a8ed40683e6cc9b28b68f7adb0.jpg,13983.00,9322.00,null,-33%,Not Available,0,China,[],No Brand,True
Graphics Card GPU Holder Mount Adjustable Telescopic Video Card Bracket Desktop PC Laptop Case Accessory-L,https://static-01.daraz.com.bd/p/3f4f1b87c2ba6b94bcc9f1d72664d649.jpg,875.00,543.00,null,-38%,Not Available,0,China,[],No Brand,True
ATI HD6770 1G DDR5 128Bit HDMI+VGA+DVI Independent Graphics Card,https://static-01.daraz.com.bd/p/19f9fde9060ce41b0e2c6c6100325506.jpg,8025.00,5732.00,null,-29%,Not Available,0,China,[],No Brand,True
2X GT210 1GB Graphics Cards 64Bit Video Card for GPU PC Games DVI-I HDMI-Compatible VGA Dual-Screen Graphics Card,https://static-01.daraz.com.bd/p/1568a22c1e8ca336ab5981d32e8e57a9.jpg,4882.00,4882.00,null,Not Available,Not Available,0,China,[],No Brand,True
2X Fence Voltage Tester Farm Fencing Electric Solar Energiser,https://static-01.daraz.com.bd/p/3fa34d0fc71676293e667f39c49e17b8.jpg,1658.00,1658.00,null,Not Available,Not Available,0,China,[],No Brand,True
"2X YUV TO RGBS YPBPR to SCART YPBPR VGA Component Transcoder Converter Game Console, RGBS to Color Difference Component",https://static-01.daraz.com.bd/p/07d532451bcb93388c7fbe4934405f44.jpg,5546.00,5546.00,null,Not Available,Not Available,0,China,[],No Brand,True
COLORFUL GeForce GT730K LP 2GD3 Graphics Card 28Nm 2GB GDDR3 64Bit 500Mhz DVI+VGA+HD GPU Video Card,https://static-01.daraz.com.bd/p/7f63b334b2ec9f585e8a6c089048e4c0.jpg,8003.00,8003.00,null,Not Available,Not Available,0,China,[],No Brand,True
4X 4K Displayport Dummy Plug DP Virtual Display Adapter EDID Headless Ghost Emulator Graphics Video Card Cheater,https://static-01.daraz.com.bd/p/67ce978c9e7662b4db44405eb7624df9.png,1010.00,1010.00,null,Not Available,Not Available,0,China,[],No Brand,True
GT740 2G Ultra-Fast Graphics Card 2GB 128Bit GDDR5 993/1250MHz PCI-E 2.0 X16 Small Chassis Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/e153819772741f086f1209dd9a44dda2.jpg,7985.00,7985.00,null,Not Available,Not Available,0,China,[],No Brand,True
ZOROOM ATI HD6770 1G DDR5 128Bit PCI-E2.0 HDMI+VGA+DVI Independent Graphics Card Size Chassis Dedicated Office HD Graphics Card,https://static-01.daraz.com.bd/p/19f9fde9060ce41b0e2c6c6100325506.jpg,13512.00,6894.00,null,-49%,Not Available,0,China,[],No Brand,True
Graphics Card RX580 8G 2048SP Gaming Graphics Card GDDR5 256Bit,https://static-01.daraz.com.bd/p/d2d092305e83182d39004adea6d26288.jpg,11763.00,11763.00,null,Not Available,Not Available,0,China,[],No Brand,True
"2X GT210 1G D2 64BIT Image Card, Dual-Screen Bright Image Card Supports Large and Small Chassis/All-In-One/Desktop",https://static-01.daraz.com.bd/p/3f590e9f418127226b61c7d6bd107b08.jpg,5078.00,5078.00,null,Not Available,Not Available,0,China,[],No Brand,True
"1Set Suction Bracket Chassis Fan Graphics Card Fixed Support Frame Graphics Card Bracket Portable ,White 2",https://static-01.daraz.com.bd/p/db26a4748c2555177bbfb4623800579d.png,1410.00,1410.00,null,Not Available,Not Available,0,China,[],No Brand,True
M.2 A.E Key to PCIE 16X Graphics Card for Linx XP Win7 8 10,https://static-01.daraz.com.bd/p/d4ce613bcd5c210dc54f0fb4fef9ac31.jpg,2490.00,1245.00,null,-50%,Not Available,0,China,[],No Brand,True
ZOROOM HD6450 2GB DDR3 64Bit Graphics Card PCIE 2.0 GPU HDMI-Compatible DVI VGA Desktop Video Card for AMD,https://static-01.daraz.com.bd/p/2394b63c0a7d457a380d9fce85e8e689.jpg,7804.00,3942.00,null,-49%,Not Available,0,China,[],No Brand,True
ZOROOM GTX650Ti Graphics Card 2GB DDR5 128Bit PCIE 2.0 Video Card HDMI-Compatible DVI VGA Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/715d50f3b70be56f5321bece95c6585d.jpg,17593.00,10728.00,null,-39%,Not Available,0,China,[],No Brand,True
COLORFUL GeForce GT1010 LP 2GD4 Graphics Card 2GB 64Bit GPU 14Nm,https://static-01.daraz.com.bd/p/afdc522467cb868355cea07a8d2b2b82.jpg,8581.00,8581.00,null,Not Available,Not Available,0,China,[],No Brand,True
